All,40.21062851,43.7661171,58.78517151,45.52046585,48.44005585,64.15654755,40.54375458,38.75571442,40.55091476,45.40196991,62.07874298,52.39657974,59.15578461,59.78028488,51.04315948,46.71363068,56.34882355,34.04173279,53.75901031,56.84751892,55.50022507,63.7389679,71.08960724,59.2698555,61.0637207,62.50760269,64.88440704,53.72436523,55.71326828,60.87612534,64.59475708,61.1863327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dems,40.21062851,43.7661171,58.78517151,45.52046585,48.44005585,64.15654755,,,,45.40196991,62.07874298,52.39657974,59.15578461,59.78028488,,,56.34882355,34.04173279,,,,,,59.2698555,61.0637207,62.50760269,,,,60.87612534,64.59475708,61.1863327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reps,,,,,,,40.54375458,38.75571442,40.55091476,,,,,,51.04315948,46.71363068,,,53.75901031,56.84751892,55.50022507,63.7389679,71.08960724,,,,64.88440704,53.72436523,55.71326828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Positiv: 11621, Negativ: 4488, Pstv: 10392, Affil: 7514, Ngtv: 3516, Hostile: 1685, Strong: 20597, Power: 5682, Weak: 2656, Submit: 971, Active: 12267, Passive: 4105, Pleasur: 382, Pain: 178, Feel: 63, Arousal: 493, EMOT: 733, Virtue: 6258, Vice: 1674, Ovrst: 7107, Undrst: 2801, Academ: 1030, Doctrin: 3575, Econ@: 5354, Exch: 153, ECON: 9491, Exprsv: 258, Legal: 1132, Milit: 732, Polit@: 5872, POLIT: 12473, Relig: 300, Role: 2167, COLL: 5322, Work: 1420, Ritual: 404, SocRel: 2610, Race: 78, Kin@: 149, MALE: 458, Female: 284, Nonadlt: 305, HU: 7503, ANI: 18, PLACE: 2181, Social: 676, Region: 803, Route: 102, Aquatic: 144, Land: 324, Sky: 118, Object: 1662, Tool: 625, Food: 151, Vehicle: 102, BldgPt: 159, ComnObj: 397, NatObj: 245, BodyPt: 195, ComForm: 2645, COM: 2348, Say: 136, Need: 686, Goal: 475, Try: 210, Means: 4198, Persist: 601, Complet: 644, Fail: 115, NatrPro: 978, Begin: 424, Vary: 375, Increas: 1078, Decreas: 288, Finish: 249, Stay: 437, Rise: 37, Exert: 908, Fetch: 569, Travel: 511, Fall: 32, Think: 51, Know: 2372, Causal: 1879, Ought: 1274, Perceiv: 487, Compare: 1961, Eval@: 172, EVAL: 2563, Solve: 945, Abs@: 3478, ABS: 6388, Quality: 754, Quan: 7848, NUMB: 1869, ORD: 814, CARD: 1055, FREQ: 399, DIST: 17, Time@: 6416, TIME: 2920, Space: 9395, POS: 898, DIM: 771, Rel: 2808, COLOR: 38, Self: 2351, Our: 6799, You: 769, Name: 1788, Yes: 49, No: 4, Negate: 1869, Intrj: 28, IAV: 14686, DAV: 3657, SV: 8047, IPadj: 53, IndAdj: 596, PowGain: 563, PowLoss: 371, PowEnds: 523, PowAren: 1628, PowCon: 1461, PowCoop: 1124, PowAuPt: 2130, PowPt: 189, PowDoct: 457, PowAuth: 664, PowOth: 4340, PowTot: 13390, RcEthic: 981, RcRelig: 67, RcGain: 85, RcLoss: 4, RcEnds: 609, RcTot: 1747, RspGain: 122, RspLoss: 27, RspOth: 914, RspTot: 1062, AffGain: 57, AffLoss: 74, AffPt: 281, AffOth: 488, AffTot: 900, WltPt: 186, WltTran: 381, WltOth: 4728, WltTot: 5300, WlbGain: 17, WlbLoss: 73, WlbPhys: 1090, WlbPsyc: 289, WlbPt: 314, WlbTot: 1778, EnlGain: 623, EnlLoss: 25, EnlEnds: 168, EnlPt: 192, EnlOth: 2973, EnlTot: 3979, SklAsth: 12, SklPt: 64, SklOth: 860, SklTot: 936, TrnGain: 1048, TrnLoss: 265, TranLw: 1774, MeansLw: 1511, EndsLw: 4771, ArenaLw: 1818, PtLw: 983, Nation: 871, Anomie: 20, NegAff: 378, PosAff: 655, SureLw: 1938, If: 0, NotLw: 0, TimeSpc: 0, FormLw: 0, ,,,
,Positiv: 7145, Negativ: 2941, Pstv: 6382, Affil: 4762, Ngtv: 2311, Hostile: 1122, Strong: 13206, Power: 3533, Weak: 1758, Submit: 589, Active: 8024, Passive: 2610, Pleasur: 227, Pain: 96, Feel: 43, Arousal: 339, EMOT: 420, Virtue: 3794, Vice: 1130, Ovrst: 4628, Undrst: 1785, Academ: 691, Doctrin: 2290, Econ@: 3388, Exch: 102, ECON: 6244, Exprsv: 168, Legal: 687, Milit: 504, Polit@: 3640, POLIT: 7965, Relig: 152, Role: 1371, COLL: 3363, Work: 931, Ritual: 254, SocRel: 1642, Race: 56, Kin@: 76, MALE: 324, Female: 182, Nonadlt: 196, HU: 4749, ANI: 14, PLACE: 1528, Social: 464, Region: 573, Route: 67, Aquatic: 116, Land: 207, Sky: 90, Object: 1092, Tool: 433, Food: 114, Vehicle: 68, BldgPt: 97, ComnObj: 233, NatObj: 161, BodyPt: 118, ComForm: 1511, COM: 1356, Say: 72, Need: 452, Goal: 330, Try: 150, Means: 2712, Persist: 398, Complet: 449, Fail: 84, NatrPro: 651, Begin: 262, Vary: 245, Increas: 671, Decreas: 172, Finish: 157, Stay: 303, Rise: 20, Exert: 607, Fetch: 380, Travel: 337, Fall: 16, Think: 22, Know: 1530, Causal: 1267, Ought: 797, Perceiv: 297, Compare: 1310, Eval@: 107, EVAL: 1654, Solve: 637, Abs@: 2136, ABS: 4023, Quality: 485, Quan: 5202, NUMB: 1245, ORD: 565, CARD: 680, FREQ: 244, DIST: 11, Time@: 4100, TIME: 1893, Space: 6221, POS: 624, DIM: 532, Rel: 1932, COLOR: 32, Self: 1480, Our: 4412, You: 460, Name: 1229, Yes: 26, No: 2, Negate: 1221, Intrj: 9, IAV: 9519, DAV: 2356, SV: 5273, IPadj: 28, IndAdj: 386, PowGain: 376, PowLoss: 244, PowEnds: 359, PowAren: 1026, PowCon: 960, PowCoop: 695, PowAuPt: 1323, PowPt: 122, PowDoct: 240, PowAuth: 417, PowOth: 2782, PowTot: 8509, RcEthic: 607, RcRelig: 34, RcGain: 39, RcLoss: 3, RcEnds: 401, RcTot: 1085, RspGain: 59, RspLoss: 23, RspOth: 486, RspTot: 567, AffGain: 35, AffLoss: 51, AffPt: 179, AffOth: 314, AffTot: 579, WltPt: 131, WltTran: 258, WltOth: 3021, WltTot: 3413, WlbGain: 10, WlbLoss: 45, WlbPhys: 751, WlbPsyc: 177, WlbPt: 209, WlbTot: 1189, EnlGain: 358, EnlLoss: 19, EnlEnds: 123, EnlPt: 125, EnlOth: 1897, EnlTot: 2522, SklAsth: 10, SklPt: 38, SklOth: 597, SklTot: 645, TrnGain: 681, TrnLoss: 169, TranLw: 1107, MeansLw: 982, EndsLw: 3076, ArenaLw: 1149, PtLw: 642, Nation: 668, Anomie: 14, NegAff: 240, PosAff: 390, SureLw: 1270, If: 0, NotLw: 0, TimeSpc: 0, FormLw: 0, ,,,
,Positiv: 4476, Negativ: 1547, Pstv: 4010, Affil: 2752, Ngtv: 1205, Hostile: 563, Strong: 7391, Power: 2149, Weak: 898, Submit: 382, Active: 4243, Passive: 1495, Pleasur: 155, Pain: 82, Feel: 20, Arousal: 154, EMOT: 313, Virtue: 2464, Vice: 544, Ovrst: 2479, Undrst: 1016, Academ: 339, Doctrin: 1285, Econ@: 1966, Exch: 51, ECON: 3247, Exprsv: 90, Legal: 445, Milit: 228, Polit@: 2232, POLIT: 4508, Relig: 148, Role: 796, COLL: 1959, Work: 489, Ritual: 150, SocRel: 968, Race: 22, Kin@: 73, MALE: 134, Female: 102, Nonadlt: 109, HU: 2754, ANI: 4, PLACE: 653, Social: 212, Region: 230, Route: 35, Aquatic: 28, Land: 117, Sky: 28, Object: 570, Tool: 192, Food: 37, Vehicle: 34, BldgPt: 62, ComnObj: 164, NatObj: 84, BodyPt: 77, ComForm: 1134, COM: 992, Say: 64, Need: 234, Goal: 145, Try: 60, Means: 1486, Persist: 203, Complet: 195, Fail: 31, NatrPro: 327, Begin: 162, Vary: 130, Increas: 407, Decreas: 116, Finish: 92, Stay: 134, Rise: 17, Exert: 301, Fetch: 189, Travel: 174, Fall: 16, Think: 29, Know: 842, Causal: 612, Ought: 477, Perceiv: 190, Compare: 651, Eval@: 65, EVAL: 909, Solve: 308, Abs@: 1342, ABS: 2365, Quality: 269, Quan: 2646, NUMB: 624, ORD: 249, CARD: 375, FREQ: 155, DIST: 6, Time@: 2316, TIME: 1027, Space: 3174, POS: 274, DIM: 239, Rel: 876, COLOR: 6, Self: 871, Our: 2387, You: 309, Name: 559, Yes: 23, No: 2, Negate: 648, Intrj: 19, IAV: 5167, DAV: 1301, SV: 2774, IPadj: 25, IndAdj: 210, PowGain: 187, PowLoss: 127, PowEnds: 164, PowAren: 602, PowCon: 501, PowCoop: 429, PowAuPt: 807, PowPt: 67, PowDoct: 217, PowAuth: 247, PowOth: 1558, PowTot: 4881, RcEthic: 374, RcRelig: 33, RcGain: 46, RcLoss: 1, RcEnds: 208, RcTot: 662, RspGain: 63, RspLoss: 4, RspOth: 428, RspTot: 495, AffGain: 22, AffLoss: 23, AffPt: 102, AffOth: 174, AffTot: 321, WltPt: 55, WltTran: 123, WltOth: 1707, WltTot: 1887, WlbGain: 7, WlbLoss: 28, WlbPhys: 339, WlbPsyc: 112, WlbPt: 105, WlbTot: 589, EnlGain: 265, EnlLoss: 6, EnlEnds: 45, EnlPt: 67, EnlOth: 1076, EnlTot: 1457, SklAsth: 2, SklPt: 26, SklOth: 263, SklTot: 291, TrnGain: 367, TrnLoss: 96, TranLw: 667, MeansLw: 529, EndsLw: 1695, ArenaLw: 669, PtLw: 341, Nation: 203, Anomie: 6, NegAff: 138, PosAff: 265, SureLw: 668, If: 0, NotLw: 0, TimeSpc: 0, FormLw: 0, ,,,
,people:582, year:499, congress:474, years:417, america:413, government:406, american:313, nation:289, federal:263, work:204, help:198, economic:193, program:192, energy:191, time:180, americans:176, peace:175, national:172, administration:171, security:170, country:161, tax:159, health:149, freedom:140, states:137, programs:125, united:125, defense:115, jobs:114, policy:112, war:112, tonight:111, nations:102, great:98, free:95, budget:91, economy:80, children:75, plan:71, good:68, well:58, care:57, president:48, military:45, future:42, billion:39, long:39, legislation:35, hope:33, progress:32, education:29, production:26, growth:25, system:24, today:23, forces:22, labor:22, recovery:20, iraq:19, social:19, support:19, effort:17, percent:17, century:16, cut:16, best:15, nuclear:14, men:13, democratic:12, europe:12, state:12, action:11, agreement:11, inflation:11, power:11, things:10, public:9, vietnam:9, strength:8, continue:6, seek:6, additional:1, agriculture:1, air:1, alliance:1, army:1, benefits:1, better:1, big:1, bill:1, brought:1, built:1, business:1, businesses:1, cant:1, challenge:1, changes:1, child:1, citizens:1, civil:1, clear:1, commitments:1, common:1, communist:1, community:1, cost:1, crisis:1, day:1, deficit:1, development:1, dollars:1, dominate:1, dont:1, dream:1, drugs:1, efforts:1, emergency:1, employment:1, empower:1, entire:1, faith:1, families:1, family:1, farm:1, fight:1, fighting:1, foreign:1, forward:1, full:1, going:1, gun:1, high:1, housing:1, human:1, income:1, industrial:1, international:1, investment:1, ive:1, japanese:1, job:1, john:1, justice:1, kennedy:1, korea:1, law:1, life:1, lives:1, local:1, major:1, man:1, medicare:1, meet:1, money:1, nurses:1, oil:1, pay:1, permanent:1, price:1, private:1, projects:1, propose:1, prosperity:1, recommend:1, reduction:1, relief:1, retirement:1, school:1, schools:1, south:1, space:1, spending:1, strong:1, structure:1, taxes:1, terror:1, terrorists:1, trade:1, trust:1, union:1, vote:1, wars:1, welfare:1, workers:1, ‰_Ò:1, 
,people:582, year:499, congress:474, years:417, america:413, government:406, american:313, nation:289, federal:263, work:204, help:198, economic:193, program:192, energy:191, time:180, americans:176, peace:175, national:172, administration:171, security:170, country:161, tax:159, health:149, freedom:140, states:137, programs:125, united:125, defense:115, jobs:114, policy:112, war:112, tonight:111, nations:102, great:98, free:95, budget:91, economy:80, children:75, plan:71, good:68, well:58, care:57, president:48, military:45, future:42, billion:39, long:39, legislation:35, hope:33, progress:32, education:29, production:26, growth:25, system:24, today:23, forces:22, labor:22, recovery:20, iraq:19, social:19, support:19, effort:17, percent:17, century:16, cut:16, best:15, nuclear:14, men:13, democratic:12, europe:12, state:12, action:11, agreement:11, inflation:11, power:11, things:10, public:9, vietnam:9, strength:8, continue:6, seek:6, additional:1, agriculture:1, air:1, alliance:1, army:1, benefits:1, better:1, big:1, bill:1, brought:1, built:1, business:1, businesses:1, cant:1, challenge:1, changes:1, child:1, citizens:1, civil:1, clear:1, commitments:1, common:1, communist:1, community:1, cost:1, crisis:1, day:1, deficit:1, development:1, dollars:1, dominate:1, dont:1, dream:1, drugs:1, efforts:1, emergency:1, employment:1, empower:1, entire:1, faith:1, families:1, family:1, farm:1, fight:1, fighting:1, foreign:1, forward:1, full:1, going:1, gun:1, high:1, housing:1, human:1, income:1, industrial:1, international:1, investment:1, ive:1, japanese:1, job:1, john:1, justice:1, kennedy:1, korea:1, law:1, life:1, lives:1, local:1, major:1, man:1, medicare:1, meet:1, money:1, nurses:1, oil:1, pay:1, permanent:1, price:1, private:1, projects:1, propose:1, prosperity:1, recommend:1, reduction:1, relief:1, retirement:1, school:1, schools:1, south:1, space:1, spending:1, strong:1, structure:1, taxes:1, terror:1, terrorists:1, trade:1, trust:1, union:1, vote:1, wars:1, welfare:1, workers:1, ‰_Ò:1, 
,people:582, year:499, congress:474, years:417, america:413, government:406, american:313, nation:289, federal:263, work:204, help:198, economic:193, program:192, energy:191, time:180, americans:176, peace:175, national:172, administration:171, security:170, country:161, tax:159, health:149, freedom:140, states:137, programs:125, united:125, defense:115, jobs:114, policy:112, war:112, tonight:111, nations:102, great:98, free:95, budget:91, economy:80, children:75, plan:71, good:68, well:58, care:57, president:48, military:45, future:42, billion:39, long:39, legislation:35, hope:33, progress:32, education:29, production:26, growth:25, system:24, today:23, forces:22, labor:22, recovery:20, iraq:19, social:19, support:19, effort:17, percent:17, century:16, cut:16, best:15, nuclear:14, men:13, democratic:12, europe:12, state:12, action:11, agreement:11, inflation:11, power:11, things:10, public:9, vietnam:9, strength:8, continue:6, seek:6, additional:1, agriculture:1, air:1, alliance:1, army:1, benefits:1, better:1, big:1, bill:1, brought:1, built:1, business:1, businesses:1, cant:1, challenge:1, changes:1, child:1, citizens:1, civil:1, clear:1, commitments:1, common:1, communist:1, community:1, cost:1, crisis:1, day:1, deficit:1, development:1, dollars:1, dominate:1, dont:1, dream:1, drugs:1, efforts:1, emergency:1, employment:1, empower:1, entire:1, faith:1, families:1, family:1, farm:1, fight:1, fighting:1, foreign:1, forward:1, full:1, going:1, gun:1, high:1, housing:1, human:1, income:1, industrial:1, international:1, investment:1, ive:1, japanese:1, job:1, john:1, justice:1, kennedy:1, korea:1, law:1, life:1, lives:1, local:1, major:1, man:1, medicare:1, meet:1, money:1, nurses:1, oil:1, pay:1, permanent:1, price:1, private:1, projects:1, propose:1, prosperity:1, recommend:1, reduction:1, relief:1, retirement:1, school:1, schools:1, south:1, space:1, spending:1, strong:1, structure:1, taxes:1, terror:1, terrorists:1, trade:1, trust:1, union:1, vote:1, wars:1, welfare:1, workers:1, ‰_Ò:1, 
